nomattribuant;idattribuant;annee;dateconvention;referencedecision;nombeneficiaire;idbeneficiaire;rnabeneficiaire;objet;montant;nature;conditionsversement;datesperiodeversement;idrae;notificationue;pourcentagesubvention;dispositifaide;gid
Métropole de Lyon (Budget principal);20004697700019;2021;;;RHONE DEVELOPPEMENT INITIATIVE;39497576700069;;RDI - Structures accompagnement - solde - subvention 2021 - 20% - dossier 2021-2883;5000,0;aide en numéraire;unique;2021-12-13;;False;1,0;;10704
Métropole de Lyon (Budget principal);20004697700019;2021;;;RHONE DEVELOPPEMENT INITIATIVE;39497576700069;;RDI - sub aux structures accompagnement - 1er acompte - subvention 2021 - 80% - dossier 2021-2883;20000,0;aide en numéraire;unique;2021-12-15;;False;1,0;;10705
Métropole de Lyon (Budget principal);20004697700019;2021;;;ASSOCIATION SAN PRIOTE POUR L INSERTION PAR L EMPLOI;39527607400022;;201805328- Accomp renfor perso - Solde subvention FSE 2019 montant proratisé - 2019-01861;12875,56;aide en numéraire;unique;2021-08-20;;False;1,0;;10706
Métropole de Lyon (Budget principal);20004697700019;2021;;;ASSOCIATION SAN PRIOTE POUR L INSERTION PAR L EMPLOI;39527607400022;;201901648-Placement à l'emploi - Solde subvention FSE 2019 - 2019-03173;9326,0;aide en numéraire;unique;2021-12-31;;False;1,0;;10707
Métropole de Lyon (Budget principal);20004697700019;2021;;;ASSOCIATION SAN PRIOTE POUR L INSERTION PAR L EMPLOI;39527607400022;;202000438-Avenant N°1 - Complément d'avance subvention FSE 2020 - 2020-02213;20130,6;aide en numéraire;unique;2021-07-02;;False;1,0;;10708
Métropole de Lyon (Budget principal);20004697700019;2021;;;ASSOCIATION SAN PRIOTE POUR L INSERTION PAR L EMPLOI;39527607400022;;ASPIE - PLACEMENT A L'EMPLOI - Complément d'avance subvention FSE 2020 - 2020-02214;13056,4;aide en numéraire;unique;2021-11-22;;False;1,0;;10709
Métropole de Lyon (Budget principal);20004697700019;2021;;;ASSOCIATION SAN PRIOTE POUR L INSERTION PAR L EMPLOI;39527607400022;;CitésLab Porte des Alpes - 1er acompte - subvention 2021 - 80% - dossier 2021-2019;12000,0;aide en numéraire;unique;2021-08-30;;False;1,0;;10710
Métropole de Lyon (Budget principal);20004697700019;2021;;;ASSOCIATION SAN PRIOTE POUR L INSERTION PAR L EMPLOI;39527607400022;;DACE Saint Priest et Mions - Solde - subvention 2020 - 20% - dossier 2020-192;3384,0;aide en numéraire;unique;2021-10-11;;False;1,0;;10711
Métropole de Lyon (Budget principal);20004697700019;2021;;;ASSOCIATION SAN PRIOTE POUR L INSERTION PAR L EMPLOI;39527607400022;;Itinéraires emploi diversifiés - 1er acompte subvention 2021 70% - 2021-00159;43750,0;aide en numéraire;unique;2021-06-04;;False;1,0;;10712
Métropole de Lyon (Budget principal);20004697700019;2021;;;ASSOCIATION SAN PRIOTE POUR L INSERTION PAR L EMPLOI;39527607400022;;Itinéraires emploi diversifiés - 1er acompte subvention 2021 70% - 2021-00160;15750,0;aide en numéraire;unique;2021-06-04;;False;1,0;;10713
Métropole de Lyon (Budget principal);20004697700019;2021;;;ASSOCIATION SAN PRIOTE POUR L INSERTION PAR L EMPLOI;39527607400022;;Itinéraires emploi renforcés - 1er acompte subvention 2021 70% - 2021-00161;17325,0;aide en numéraire;unique;2021-06-04;;False;1,0;;10714
Métropole de Lyon (Budget principal);20004697700019;2021;;;ASSOCIATION SAN PRIOTE POUR L INSERTION PAR L EMPLOI;39527607400022;;Itinéraires emplois diversifié - Solde subvention 2020 30% - 2020-00139;18750,0;aide en numéraire;unique;2021-02-16;;False;1,0;;10715
Métropole de Lyon (Budget principal);20004697700019;2021;;;ASSOCIATION SAN PRIOTE POUR L INSERTION PAR L EMPLOI;39527607400022;;Itinéraires emplois diversifié - Solde subvention 2020 30% - 2020-00140;3750,0;aide en numéraire;unique;2021-02-16;;False;1,0;;10716
Métropole de Lyon (Budget principal);20004697700019;2021;;;ASSOCIATION SAN PRIOTE POUR L INSERTION PAR L EMPLOI;39527607400022;;Itinéraires emplois renforcés - Solde subvention 2020 30% - 2020-00141;7425,0;aide en numéraire;unique;2021-02-16;;False;1,0;;10717
Métropole de Lyon (Budget principal);20004697700019;2021;;;HUITIEME DIMENSION;39760428100014;;Itinéraires emplois diversifié - 1er acompte subvention 70% - dossier 2021-00140;34860,0;aide en numéraire;unique;2021-04-07;;False;1,0;;10718
Métropole de Lyon (Budget principal);20004697700019;2021;;;HUITIEME DIMENSION;39760428100014;;Itinéraires emplois diversifié - Solde subvention 2020 30% - 2020-00118;14940,0;aide en numéraire;unique;2021-02-08;;False;1,0;;10719
Métropole de Lyon (Budget principal);20004697700019;2021;;;GPT DEFENSE SANITAIRE DU BETAIL DU RHONE;39802348100029;;AGRICULTURE ACTIONS 2021 - GDS DU BETAIL DU ROHNE - ACOMPTE N°1 - GB;22692,8;aide en numéraire;unique;2021-06-18;;False;1,0;;10720
Métropole de Lyon (Budget principal);20004697700019;2021;;;GPT DEFENSE SANITAIRE DU BETAIL DU RHONE;39802348100029;;STPU AGRICULTURE ACTIONS 2020 - GDS DU RHONE - SOLDE - GB;3022,13;aide en numéraire;unique;2021-04-09;;False;1,0;;10721
Métropole de Lyon (Budget principal);20004697700019;2021;;;GPT DEFENSE SANITAIRE DU BETAIL DU RHONE;39802348100029;;TRAME VERTE - LUTTE CONTRE LE FRELON ASIATIQUE - GDS DU RHONE - ACOMPTE N°1 - GB;16560,0;aide en numéraire;unique;2021-09-21;;False;1,0;;10722
Métropole de Lyon (Budget principal);20004697700019;2021;;;IMMOBILIERE RHONE ALPES SA D HLM;39811580800139;;2012 - LYON 1 - 5 rue Griffon - DAS n° 128 - SOLDE - LQ;354049,6;aide en numéraire;unique;2021-03-05;;False;1,0;;10723
Métropole de Lyon (Budget principal);20004697700019;2021;;;IMMOBILIERE RHONE ALPES SA D HLM;39811580800139;;2013 - VENISSIEUX - Avenue Jean Cagne - DAS n° 106 - SOLDE - LQ;48106,8;aide en numéraire;unique;2021-05-17;;False;1,0;;10724
Métropole de Lyon (Budget principal);20004697700019;2021;;;IMMOBILIERE RHONE ALPES SA D HLM;39811580800139;;2016 - GIVORS - rue Jean Ligonnet - DAS n° 344 - 2ème acompte - LQ;206000,0;aide en numéraire;unique;2021-07-23;;False;1,0;;10725
Métropole de Lyon (Budget principal);20004697700019;2021;;;IMMOBILIERE RHONE ALPES SA D HLM;39811580800139;;2016 - LYON 6 - 137 rue Cuvier - DAS n° 309 - SOLDE - LQ;160000,0;aide en numéraire;unique;2021-12-13;;False;1,0;;10726
Métropole de Lyon (Budget principal);20004697700019;2021;;;IMMOBILIERE RHONE ALPES SA D HLM;39811580800139;;2016 - MEYZIEU - 38 rue de la république - DAS n° 242 - SOLDE - LQ;41131,0;aide en numéraire;unique;2021-07-01;;False;1,0;;10727
Métropole de Lyon (Budget principal);20004697700019;2021;;;IMMOBILIERE RHONE ALPES SA D HLM;39811580800139;;2016 - VILLEURBANNE - 130 rue Léon Blum - DAS n° 335 - 2ème acompte - LQ;350800,0;aide en numéraire;unique;2021-08-05;;False;1,0;;10728
Métropole de Lyon (Budget principal);20004697700019;2021;;;IMMOBILIERE RHONE ALPES SA D HLM;39811580800139;;2017 - MEYZIEU - 12, 14 rue de la République - 2 rue Gambetta - DAS n° 158 - 2ème acompte - LQ;225200,0;aide en numéraire;unique;2021-08-05;;False;1,0;;10729
Métropole de Lyon (Budget principal);20004697700019;2021;;;IMMOBILIERE RHONE ALPES SA D HLM;39811580800139;;2017 - MEYZIEU - 18/20 rue Louis Saulnier - DAS n° 207 - SOLDE - LQ;82800,0;aide en numéraire;unique;2021-07-06;;False;1,0;;10730
Métropole de Lyon (Budget principal);20004697700019;2021;;;IMMOBILIERE RHONE ALPES SA D HLM;39811580800139;;2018 - CRAPONNE - 52 avenue Edouard Millaud - DAS n° 213 - 1er acompte - LQ;90400,0;aide en numéraire;unique;2021-09-27;;False;1,0;;10731
Métropole de Lyon (Budget principal);20004697700019;2021;;;IMMOBILIERE RHONE ALPES SA D HLM;39811580800139;;2018 - ECULLY - 2 chemin du Fort - DAS n° 233 - 1er acompte - LQ;17600,0;aide en numéraire;unique;2021-09-20;;False;1,0;;10732
Métropole de Lyon (Budget principal);20004697700019;2021;;;IMMOBILIERE RHONE ALPES SA D HLM;39811580800139;;2018 - NPNRU - LYON 8 - LANGLET SANTY - SUB EXCEPTIONNELLE - 1er acompte - LQ;297500,0;aide en numéraire;unique;2021-03-15;;False;1,0;;10733
Métropole de Lyon (Budget principal);20004697700019;2021;;;IMMOBILIERE RHONE ALPES SA D HLM;39811580800139;;2019 - CALUIRE - 101 à 105 route de Strasbourg - DAS n° 168 - 1er acompte - LQ;139200,0;aide en numéraire;unique;2021-09-27;;False;1,0;;10734
Métropole de Lyon (Budget principal);20004697700019;2021;;;IMMOBILIERE RHONE ALPES SA D HLM;39811580800139;;2019 - LYON 7 - 134 avenue Berthelot - DAS n° 139 - 1er acompte - LQ;178800,0;aide en numéraire;unique;2021-10-12;;False;1,0;;10735
Métropole de Lyon (Budget principal);20004697700019;2021;;;IMMOBILIERE RHONE ALPES SA D HLM;39811580800139;;2019 - TASSIN LA DEMI LUNE - 60-62-64 avenue de la République - DAS n° 216 - 1er acompte - LQ;119200,0;aide en numéraire;unique;2021-10-11;;False;1,0;;10736
Métropole de Lyon (Budget principal);20004697700019;2021;;;IMMOBILIERE RHONE ALPES SA D HLM;39811580800139;;2020 - LOGEMENT ETUDIANT - LYON 4 - 26 rue d'Ivry - DAS n° 010 - 1er acompte - LQ;48000,0;aide en numéraire;unique;2021-06-23;;False;1,0;;10737
Métropole de Lyon (Budget principal);20004697700019;2021;;;IMMOBILIERE RHONE ALPES SA D HLM;39811580800139;;ECO 2 - PP -OULLINS -Jomard Allende - AIDE 002-2017-ACB-;188805,26;aide en numéraire;unique;2021-02-22;;False;1,0;;10738
Métropole de Lyon (Budget principal);20004697700019;2021;;;IMMOBILIERE RHONE ALPES SA D HLM;39811580800139;;ECO 2-PP-SUB-ECORENOV- 1,2,4 ET 4 BIS -AV S. ALLENDE-DECINES-AIDE 001-2017-ACB-;306513,6;aide en numéraire;unique;2021-08-31;;False;1,0;;10739
Métropole de Lyon (Budget annexe des eaux);20004697700027;2021;;;CONSERVATOIRE RHONE ALPES ESPACES NATURELS;39853422200037;;DTEE ESO Trame verte 2021 - 1;5358,0;aide en numéraire;unique;2021-10-06;;False;1,0;;10740
Métropole de Lyon (Budget annexe des eaux);20004697700027;2021;;;CONSERVATOIRE RHONE ALPES ESPACES NATURELS;39853422200037;;DTEE ESO Trame verte 2021 - 2;3572,0;aide en numéraire;unique;2021-12-31;;False;1,0;;10741
Métropole de Lyon (Budget principal);20004697700019;2021;;;CONSERVATOIRE RHONE ALPES ESPACES NATURELS;39853422200037;;STPU-TRAME VERTE 2020- CEN - SOLDE;10550,0;aide en numéraire;unique;2021-12-31;;False;1,0;;10742
Métropole de Lyon (Budget principal);20004697700019;2021;;;CONSERVATOIRE RHONE ALPES ESPACES NATURELS;39853422200037;;STPU-TRAME VERTE 2021- CEN RA - ACOMPTE 1 AVANCE 60 % - CC;19050,0;aide en numéraire;unique;2021-04-09;;False;1,0;;10743
Métropole de Lyon (Budget principal);20004697700019;2021;;;ASS HABITAT HUMANISME RHONE;39875490300019;;201704723 - Un Toit un Emploi - Solde subvention FSE 2018 montant proratisé - 2018-02192;5605,15;aide en numéraire;unique;2021-05-18;;False;1,0;;10744
Métropole de Lyon (Budget principal);20004697700019;2021;;;ASS HABITAT HUMANISME RHONE;39875490300019;;2019/2021 - CONV TRIENNALE - 1er acompte 2021 HH;279440,0;aide en numéraire;unique;2021-07-13;;False;1,0;;10745
Métropole de Lyon (Budget principal);20004697700019;2021;;;ASS HABITAT HUMANISME RHONE;39875490300019;;2019/2021 - CONV TRIENNALE HHR - Solde 2020;279440,0;aide en numéraire;unique;2021-07-13;;False;1,0;;10746
Métropole de Lyon (Budget principal);20004697700019;2021;;;ASS HABITAT HUMANISME RHONE;39875490300019;;Actions Levée des freins - 1er acompte subvention 2021 70% - 2021-00879;14000,0;aide en numéraire;unique;2021-07-19;;False;1,0;;10747
Métropole de Lyon (Budget principal);20004697700019;2021;;;ASS HABITAT HUMANISME RHONE;39875490300019;;Escales solidaires LDA - Solde HH 2020;3000,0;aide en numéraire;unique;2021-07-15;;False;1,0;;10748
Métropole de Lyon (Budget principal);20004697700019;2021;;;ASS HABITAT HUMANISME RHONE;39875490300019;;FSL 2021 - SUBVENTION ASLL - 1er ACOMPTE;8000,0;aide en numéraire;unique;2021-08-06;;False;1,0;;10749
Métropole de Lyon (Budget principal);20004697700019;2021;;;ASS HABITAT HUMANISME RHONE;39875490300019;;FSL 2021 - SUBVENTION SDG - 1er ACOMPTE;28500,0;aide en numéraire;unique;2021-08-06;;False;1,0;;10750
Métropole de Lyon (Budget principal);20004697700019;2021;;;ASS HABITAT HUMANISME RHONE;39875490300019;;Itinéraires emplois innovants - 1er acompte subvention 2021 70% - 2021-00178;28000,0;aide en numéraire;unique;2021-04-14;;False;1,0;;10751
Métropole de Lyon (Budget principal);20004697700019;2021;;;ASS HABITAT HUMANISME RHONE;39875490300019;;Itinéraires emplois innovants - Solde subvention 2020 30% - 2020-00305;7500,0;aide en numéraire;unique;2021-08-18;;False;1,0;;10752
Métropole de Lyon (Budget principal);20004697700019;2021;;;ASS HABITAT HUMANISME RHONE;39875490300019;;LOGEMENT D'ABORD - Subv 2021 - 1er acpte HHR;36000,0;aide en numéraire;unique;2021-08-05;;False;1,0;;10753
Métropole de Lyon (Budget principal);20004697700019;2021;;;ASS HABITAT HUMANISME RHONE;39875490300019;;PP 2021 - HHR;14000,0;aide en numéraire;unique;2021-11-15;;False;1,0;;10754
Métropole de Lyon (Budget principal);20004697700019;2021;;;ASS HABITAT HUMANISME RHONE;39875490300019;;RSJ Accompagnement - CM 07/21 - 1er acompte subvention 2021 70% - 2021-03701;28000,0;aide en numéraire;unique;2021-09-10;;False;1,0;;10755
Métropole de Lyon (Budget principal);20004697700019;2021;;;ASS HABITAT HUMANISME RHONE;39875490300019;;RSJ Instruction - 1er acompte subvention 2021 70% - 2021-01814;5600,0;aide en numéraire;unique;2021-06-22;;False;1,0;;10756
Métropole de Lyon (Budget principal);20004697700019;2021;;;ASS HABITAT HUMANISME RHONE;39875490300019;;SUBV 2021 - ASSO PARC EXISTANT - 1er acompte;79600,0;aide en numéraire;unique;2021-06-10;;False;1,0;;10757
Métropole de Lyon (Budget principal);20004697700019;2021;;;COMPETENCES  EN TEMPS PARTAGE;39976097400051;;Itinéraires emploi diversifiés - 1er acompte subvention 2021 70% - 2021-00167;13650,0;aide en numéraire;unique;2021-04-13;;False;1,0;;10758
Métropole de Lyon (Budget principal);20004697700019;2021;;;COMPETENCES  EN TEMPS PARTAGE;39976097400051;;Itinéraires emplois diversifié - Solde subvention 2020 30% - 2020-00147;11700,0;aide en numéraire;unique;2021-03-01;;False;1,0;;10759
Métropole de Lyon (Budget principal);20004697700019;2021;;;FACE GRAND LYON;40088323700093;;Action Accompagnement emploi - 1er acompte subvention 2021 70% - 2021-00537;14000,0;aide en numéraire;unique;2021-05-07;;False;1,0;;10760
Métropole de Lyon (Budget principal);20004697700019;2021;;;FACE GRAND LYON;40088323700093;;Rebondir - CM 31/05 - 1er acompte subvention 2021 70% - 2021-02457;21000,0;aide en numéraire;unique;2021-07-20;;False;1,0;;10761
Métropole de Lyon (Budget principal);20004697700019;2021;;;FACE GRAND LYON;40088323700093;;Subvention Face Grand Lyon - Promotion de la diversité et lutte contre les discriminations;5000,0;aide en numéraire;unique;2021-12-02;;False;1,0;;10762
Métropole de Lyon (Budget principal);20004697700019;2021;;;INNOVATION ET DEVELOPPEMENT;40205047000044;;201805155-Auto-école sociale - Solde subvention FSE 2019 montant proratisé - 2019-02020;28649,43;aide en numéraire;unique;2021-02-04;;False;1,0;;10763
Métropole de Lyon (Budget principal);20004697700019;2021;;;INNOVATION ET DEVELOPPEMENT;40205047000044;;202000305-Avenant N°1 - Complément d'avance subvention FSE 2020 - 2020-02233;79952,59;aide en numéraire;unique;2021-07-15;;False;1,0;;10764
Métropole de Lyon (Budget principal);20004697700019;2021;;;INNOVATION ET DEVELOPPEMENT;40205047000044;;202000376 - INNOVATION ET DVPT - Complément d'avance subvention FSE 2020 - 2020-02232;41548,5;aide en numéraire;unique;2021-10-27;;False;1,0;;10765
Métropole de Lyon (Budget principal);20004697700019;2021;;;INNOVATION ET DEVELOPPEMENT;40205047000044;;202100998 - MesuresCovid_SM - Avance subvention FSE 2021 - 2021-04264;105000,0;aide en numéraire;unique;2021-11-25;;False;1,0;;10766
Métropole de Lyon (Budget principal);20004697700019;2021;;;INNOVATION ET DEVELOPPEMENT;40205047000044;;202101135 - MesuresCovid_SM - Avance subvention FSE 2021 - 2021-04255;42000,0;aide en numéraire;unique;2021-11-25;;False;1,0;;10767
Métropole de Lyon (Budget principal);20004697700019;2021;;;INNOVATION ET DEVELOPPEMENT;40205047000044;;AAP Mobilité inclusive - Solde subvention 2019 30% - 2019-05914;28500,0;aide en numéraire;unique;2021-02-25;;False;1,0;;10768
Métropole de Lyon (Budget principal);20004697700019;2021;;;INNOVATION ET DEVELOPPEMENT;40205047000044;;INNOVATION ET DEVELOPPEMENT_MDM2021_SM;4000,0;aide en numéraire;unique;2021-10-26;;False;1,0;;10769
Métropole de Lyon (Budget principal);20004697700019;2021;;;INNOVATION ET DEVELOPPEMENT;40205047000044;;Itinéraires emploi diversifiés - 1er acompte subvention 70% - dossier 2021-00143;15400,0;aide en numéraire;unique;2021-04-07;;False;1,0;;10770
Métropole de Lyon (Budget principal);20004697700019;2021;;;INNOVATION ET DEVELOPPEMENT;40205047000044;;Itinéraires emploi innovants - 1er acompte subvention 70% - dossier 2021-00175;35346,36;aide en numéraire;unique;2021-04-07;;False;1,0;;10771
Métropole de Lyon (Budget principal);20004697700019;2021;;;INNOVATION ET DEVELOPPEMENT;40205047000044;;Itinéraires emploi innovants - Solde subvention 2020 30% - 2020-00181;15148,44;aide en numéraire;unique;2021-02-03;;False;1,0;;10772
Métropole de Lyon (Budget principal);20004697700019;2021;;;INNOVATION ET DEVELOPPEMENT;40205047000044;;Itinéraires emploi renforcés - 1er acompte subvention 70% - dossier 2021-00154;34117,4;aide en numéraire;unique;2021-04-07;;False;1,0;;10773
Métropole de Lyon (Budget principal);20004697700019;2021;;;INNOVATION ET DEVELOPPEMENT;40205047000044;;Itinéraires emplois diversifié - Solde subvention 2020 30% - 2020-00121;6600,0;aide en numéraire;unique;2021-02-03;;False;1,0;;10774
Métropole de Lyon (Budget principal);20004697700019;2021;;;INNOVATION ET DEVELOPPEMENT;40205047000044;;Itinéraires emplois renforcés - Solde subvention 2020 30% - 2020-00134;14621,74;aide en numéraire;unique;2021-02-03;;False;1,0;;10775
Métropole de Lyon (Budget principal);20004697700019;2021;;;INNOVATION ET DEVELOPPEMENT;40205047000044;;Levée des freins - Mobilité - Acompte 1 - 70%;105000,0;aide en numéraire;unique;2021-04-01;;False;1,0;;10776
Métropole de Lyon (Budget principal);20004697700019;2021;;;HESPUL;40217870100015;;PEDD 2021 - HESPUL - SOLDE - GB;12652,0;aide en numéraire;unique;2021-12-31;;False;1,0;;10777
Métropole de Lyon (Budget principal);20004697700019;2021;;;HESPUL;40217870100015;;PEDD 2021_HESPUL_ACOMPTE N°1_SM;18978,0;aide en numéraire;unique;2021-07-30;;False;1,0;;10778
Métropole de Lyon (Budget principal);20004697700019;2021;;;MAISON DE L ENVIRONNEMENT;40232893400037;;SUBVENTION DE FONCTIONNEMENT - MAISON ENVIRONNEMENT SOLDE 2020-CT;73459,2;aide en numéraire;unique;2021-01-08;;False;1,0;;10779
Métropole de Lyon (Budget principal);20004697700019;2021;;;MAISON DE L ENVIRONNEMENT;40232893400037;;SUBVENTION FONCTIONNEMENT 2021 - MAISON DE L ENVIRONNEMENT - ACOMPTE N°1 - GB;299713,6;aide en numéraire;unique;2021-07-22;;False;1,0;;10780
